CRASH_RECORD_ID,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,DAMAGE,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH
483c26ae1354c18971113e18a9cf138dedff497bda814266e2c9d10fcca463557994f1b4a9e1f3babfeeabeb113a54c8723ce0509dc30448f1f1b0699830ee1d,2021-10-09 00:55:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",DISTRACTION - FROM OUTSIDE VEHICLE,WEATHER,1034,N,WELLS ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,7,10
2178af21985a0e5f9643f78fd89a831b709d1b8d83cf638e0e392c9aebd45437f9ba1e13084088ebc969ad2ecccfff7efaf3ba8fb8e79e35e4d6ac2951a756a6,2022-05-25 07:00:00,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,1400,S,CLARK ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,4,5
79101dc43bf26fe89bdb2d4640ca17f94af67c06aa7e9a6c4befc7380331684427cc7b2240b97bcc73a518029d1fedd3ecbb3eac33afcdf0df1f808b07e928e6,2018-12-09 14:20:00,30,YIELD,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,7600,S,PRAIRIE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,1,12
82f6572eef0330b78ac9ef5e30f1afa2c22b50a65fa5e4ccd778ef79f15413b514638033f99d60762c0d6957cc6f40c76eee930461be6b5518517f524d524487,2018-02-07 15:59:00,35,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,5860,N,PULASKI RD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,4,2
89f93d1147e3739d4cdd6065b4150eda3fe9528262408290b893bfdb17856d3b2220fd3fe62dc09e97cd4c292486dc0abb98d62b311f3801f284a92e82fec1e2,2016-05-09 08:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,$500 OR LESS,FOLLOWING TOO CLOSELY,NOT APPLICABLE,1846,S,PAULINA ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,2,5
4d5614c733270a7040df888c70084aaeb8632a317284bbe38cdceac9d9d1328ff5c92fdfb843689fde1f96418472a13d5bdae43f5e240a95df9e317099cc9a53,2022-07-18 21:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,FAILING TO REDUCE SPEED TO AVOID CRASH,2759,N,DAMEN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21,2,7
cfc77d95f29905d816256992b6155727528fd09f852c83bdb62bc6fb59754e67094431ce18f158db69ecd6268e30e5ef532b6023a3b57b070077adb57bc765a3,2022-07-26 15:56:00,35,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,5101,S,WENTWORTH AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,3,7
d9e125e131428eaf591c7a63508280ab9366a35b3fe1befaa3f123cd134b4106e26fe12e79f8f1fe836f0901576ca1a046b8cd9d3f0653e24305f00dece3556b,2016-12-02 16:48:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,FOLLOWING TOO CLOSELY,301,W,GARFIELD BLVD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16,6,12
5d7c3bb5bf0d74d07c89cd4c5c55b3d2e54f476443325985e2ec68ef3b6084dfbd943a7ab1c50f0228aaa45b821b8f50854b0778b577d635ea65fc57c355d218,2020-09-25 16:08:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER OVERTAKING/PASSING,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,244,W,75TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,6,9
7bbda0c54de452b5a196731d2d53102bd324bcf66a42506d41ae3e879eb230621baaf31d97ff3ab2a731288d87c78c1d57e387e1aa791ae738fe4cf7a5af9736,2018-07-24 17:05:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,6409,W,DEVON AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,3,7
784df0d403e299946291aa81b81bddb99690e3d4215f789fedb56a60096e85d97acf466d7448ffea031ac571120b63da13d7d62ecf693f427a015c89e52b97fb,2019-12-17 17:57:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DARKNESS,ANGLE,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1558,W,70TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,3,12
90b6510ba945037b1cb70775262712269893904f921a03365659823b56da12b836d5e2cd15b5724af1b5e9672b261399bae7a8828b4727c43ac0aaaae50ad5f9,2018-11-29 19:15:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,1321,W,AUGUSTA BLVD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,5,11
b5f8bdbd5ff4f4ce4d75f37531ecbe47e3318c7dcd107e6f67c75a03d8f88ce009b524be80e93e2ee648fbfbc65c49cdb6647568078b19e19396e7a5e5e5dccb,2024-02-26 07:50:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",NOT APPLICABLE,NOT APPLICABLE,1500,W,DEVON AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,2,2
581842443f15bbe5c0610229acc474dd981e7122b1f74ed627c86ac65045b7aca0637df47883007abe8c96fe95af56de0095b2b9e4b2c5ef3ac954a7e8e3c0f3,2020-06-08 16:18:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,3033,W,DEVON AVE,2,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16,2,6
4f39ba4cc51f539c31f1bb81992fba033a06158993cc9b425eb115f979c9d1e71a537f9b9c8acc676d3b56e8426ce7075c59cd171c9d118db2a5ea813620d6fe,2020-02-10 18:15:00,30,STOP SIGN/FLASHER,UNKNOWN,UNKNOWN,UNKNOWN,REAR TO SIDE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,6301,S,KEDVALE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,2,2
f888e91548ec65ddd939c3c2e726c0b385e3dfdca007175f83d56651db495a37d1edf36a4fc52937e65324c38db63af916a612cbd2be60128913f3f3521cdccb,2022-03-20 19:10:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,6947,W,GRAND AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19,1,3
e4a2a3b55af9c7b0ea9132753e2b18300dc49d6b0627136460c42f215f219032c95885ae765686928606888febcc0abacad5ae04ce7ad5e995b4f4410b5dba58,2021-09-29 09:28:00,30,TRAFFIC SIGNAL,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,100,E,GRAND AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,4,9
874438ba97368986e3d482986af8e08ecaa28a69035af8702aead335b82e18eff07ab726e4eb59633a50920728bcadadf69dbd2cad8665e5a04ebe9d3e9553ca,2020-08-22 15:05:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,1800,W,87TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,7,8
5b7df4dbcdf2633717cdf9e7de706362cc25ef01518aa5e104c1d54af1a20ea9141c903b30240e929317669a918544277079623db0512219d02dacf763656910,2020-05-24 22:16:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,FIXED OBJECT,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,1250,N,PARKSIDE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,1,5
95ecb183bd4085578afd2ce9f8b1d2ee73cd9d7b04190f7fed210adf1f7749eadaa94c15589f30e7f95293290a33512d20f546b4664375bbcc831d145a894eb6,2023-08-15 11:15:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,UNKNOWN,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,9500,S,JEFFERY AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,3,8
f7c362df9d9a264f7c065b4f142bfcd6de66054148791cbd016d124b4ab3e97a512b7c94626c1e87354b34bd1eb0160d026719e842266c431b710264ed6b6e7d,2023-05-08 16:08:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,10300,S,AVENUE M,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16,2,5
85f19647b471f08db68f2437ae7a21124b8643eb49a4b7ca43a13fa7999f538e44e3be9320c208d1a856fa6100e41517901289a9df0f8f93b9593ee2b6d3b4f9,2021-02-06 12:45:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,3950,N,ELSTON AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,7,2
e4fc03775cb61d318331a4e53c5807a598f30f6e7c7acaf91713ba4cba2af3d514718f353536e6925a843564f8af1831af08372b5587d38e42b3d07d70c97599,2020-07-30 18:00:00,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAWN,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,$500 OR LESS,UNABLE TO DETERMINE,FOLLOWING TOO CLOSELY,5730,S,WESTERN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,5,7
74db00dba52255ed24584ccbe4444dad62448a290aacf9b71db3e2e0fbf2ea8ccae541c8f377ceef624cfdde3b96e5162dfd7c3e8ee8b10be558ba57f4a476b4,2023-11-24 12:00:00,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,4501,N,CENTRAL AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,6,11
3a904ee7f28332147356d274b4b5e426d170536aae11b08a8857ebeead3f0227a60694d33787de5f54a9c0468d974a1c3d9149bf00810375bc08bb2a2d3c1313,2017-03-02 11:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,OTHER NONCOLLISION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",ROAD CONSTRUCTION/MAINTENANCE,ROAD CONSTRUCTION/MAINTENANCE,120,W,DIVISION ST,1,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,0.0,0.0,11,5,3
ff9c2970f90c5346da490a8b12a0fee3934986f67e186e40f0e38f515b30cfc87538d29d9116b62327d4bcb369e1d90349f42821fe049d9bc587035417faebc7,2020-05-28 16:41:00,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER BACKING,NOT APPLICABLE,4101,S,ELLIS AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,5,5
62ded22a17ed5bc7075fd2ad74569bd86ea84fe6be007d6e8673752fd9db70a833ddc40b01d4d1e78bc5a33d8db8d37ee1e37fb320b664d97c699f5fbd8abaef,2019-08-07 18:00:00,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DRIVING ON WRONG SIDE/WRONG WAY,NOT APPLICABLE,7700,S,RHODES AVE,2,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,1.0,0.0,18,4,8
fe99c89f3589046bed09fa00c98c38dc9bf371a16fd30403ea7a2f514017481bfed79da551d32f14be580b5572bb795b66fa2a13c866d9521f12a41ace87d4f6,2023-10-03 21:00:00,30,UNKNOWN,UNKNOWN,UNKNOWN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,2130,W,SCHOOL ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,3,10
6701189a1ee6b17e6e34c188e5c95c307d174e9fb3f220d0a564eea1e7b0f4578ca3ea93b7214ac6ebecf8caba14145318e47b13bf5a5ea2aef2f541358dc62b,2017-03-28 15:25:00,0,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER BACKING,UNABLE TO DETERMINE,9901,S,PEORIA ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,3,3
a3230d5d112e91500db9b21b2290a1575e9ae5c1f82cf69b3645d22410650c8d1f951d33a7eb5adfada672fe0a3aa631084d7efd4bc20ff58505265844347c15,2017-11-06 12:37:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,650,W,47TH ST,1,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12,2,11
935af6a2f395e6fe0d05ba9ed14ff69a104a988764853599523c9571c7051839eba920aca1a1a9b79a7fb103df768dc9b3bc4c83a7f1767fbd7d6b3dc12b75cb,2024-03-02 18:25:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,UNKNOWN,STRAIGHT AND LEVEL,DRY,OTHER,NO INJURY / DRIVE AWAY,"$501 - $1,500",ROAD CONSTRUCTION/MAINTENANCE,ROAD CONSTRUCTION/MAINTENANCE,221,N,COLUMBUS DR,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,7,3
097028c0caaa4a26e5fd4266b94c687d9bfdf0270a80718f84d89c3be58bf970ed40bc5d384c79ff6aa9de49a3fba154798abe514886e6472efe47eaea8ed4af,2019-02-07 19:15:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",IMPROPER OVERTAKING/PASSING,2799,W,ARMITAGE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,5,2
b9dacf7b26e40446dd91684db7320077f6f12a3e37d9130a78ed08fe91764b8e8ff677898b4ef5334867ae3156c5009303a7126d3ec45da611a6b1dc1b37ed1d,2018-07-20 21:55:00,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",HEAD ON,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",IMPROPER LANE USAGE,UNABLE TO DETERMINE,5259,W,FULLERTON AVE,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,21,6,7
23da1f3f26742da26161fb329244a5bd65cbadf8c7ba3bd7d94265bbb0247ff6be882d5edcbafc1865aac124afb3fe92172df252651093fff46052e0148f2e17,2023-09-21 18:50:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT ON HILLCREST,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,$500 OR LESS,NOT APPLICABLE,IMPROPER OVERTAKING/PASSING,4737,W,NORTH AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,5,9
c85fbf446fbe59618d6c3f524aa8d10a860355b0ee0e6c048a11bfe5c63cbaf4c82be72b20aac3a6fc6069cb4e1984023942f45b5e774226a7bea68f77ae7af0,2020-08-23 10:00:00,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,6319,S,MAPLEWOOD AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1,8
3ec1579bc2d861420672df029fde7ffac8daa6510de6357d1ff04d4b134d12f38ef5f91b8e94542c649766fe81f493d6ad7e4d49a82210b03b3e6f2848875cb7,2019-01-13 06:00:00,30,NO CONTROLS,NO CONTROLS,SNOW,DAWN,FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",NOT APPLICABLE,NOT APPLICABLE,658,N,PULASKI RD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,1,1
3daea0cf5006dceb7a0a7391231b0ddce177c13954f7728760e23c03afaa0a003b7a31bd167173d9f1484d2936e339dbafbf698d8bf2b93b4973da1432a56981,2023-03-05 20:00:00,30,TRAFFIC SIGNAL,UNKNOWN,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,UNKNOWN,NO INJURY / DRIVE AWAY,$500 OR LESS,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,6661,S,STATE ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,1,3
b1bebb3a3ef3501ffe740d36fab99202edb27cf673ff405c98b37a1dedefe3055a17ae72e41526927568f21b213f9c9b21b989dc946d58d80d2e8ed7d09834c2,2016-12-14 10:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,$500 OR LESS,NOT APPLICABLE,NOT APPLICABLE,1200,E,65TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,4,12
adf15dfbba6a6133870deebfc129f790cd5314f485476cde385dd0d552b96217945351f6370b2ea14df4f1f38e17a6691a1d98aa75d1107f52dbb1a5999bf148,2019-08-31 23:52:00,30,NO CONTROLS,NO CONTROLS,RAIN,DARKNESS,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,400,W,127TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23,7,8
7b061322638632298865cc7bf0cec0b1665b038d531e9e7dfb1ea2a186ab15a94a8abb5d19f5cf8fe6665f8b373d0296fe8b154cdce8b8a110a512e294721c13,2018-02-20 18:40:00,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,3531,W,ADDISON ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18,3,2
8887a119e38e061c786a8b25f64cb4838d67429b054643990aa0eaa6c657f1f3b6d7c829b1aa0b3b4781109b4645e237363885d8d11ea33a450beffc28731b3e,2019-10-01 22:50:00,15,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,8331,S,STEWART AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,3,10
3e6f5198e10a90108af81511d4bcf7279ced332d44774e9f67ba54f410f611eb182f246b408d30a0dfc8c6471a2ba2401e3ba8e9f98b3fc745415a74c81d1246,2020-06-04 09:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,7118,W,GRAND AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,5,6
b58d47e9cfa871f63b11179a53d715fc069012df7eca0ab5f46d393df9cb8e4d3401df1a66112f9045b31783bb0e5a2717f5943ca35c3b4ae447d014f8596220,2021-04-15 14:30:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,4628,W,ADAMS ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,5,4
